datetime,strt,ID,Tmp1,Tmp2,Cnt,stp
2022-12-06 18:12:48,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:12:52,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:12:56,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:13:00,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:13:04,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:13:08,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:13:11,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:13:15,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:13:19,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:13:23,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:13:27,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:13:31,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:13:35,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:13:38,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:13:42,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:13:46,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:13:50,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:13:54,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:13:58,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:14:02,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:14:05,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:14:09,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:14:13,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:14:17,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:14:21,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:14:25,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:14:28,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:14:32,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:14:35,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:14:39,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:14:43,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:14:47,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:14:51,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:14:55,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:14:59,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:15:02,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:15:06,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:15:10,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:15:14,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:15:18,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:15:22,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:15:26,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:15:29,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:15:33,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:15:37,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:15:41,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:15:45,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:15:49,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:15:53,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:15:57,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:16:00,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:16:04,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:16:08,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:16:12,-*,3,35.75,36.00,634,"*-
"
2022-12-06 18:16:16,-*,3,35.75,36.00,634,"*-
"
2022-12-06 18:16:20,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:16:24,-*,3,35.75,36.00,634,"*-
"
2022-12-06 18:16:27,-*,3,35.75,36.00,634,"*-
"
2022-12-06 18:16:31,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:16:35,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:16:39,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:16:43,-*,3,35.75,36.00,634,"*-
"
2022-12-06 18:16:47,-*,3,35.75,36.00,634,"*-
"
2022-12-06 18:16:51,-*,3,35.75,36.00,634,"*-
"
2022-12-06 18:16:54,-*,3,35.75,36.00,634,"*-
"
2022-12-06 18:16:58,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:17:02,-*,3,35.75,35.94,634,"*-
"
2022-12-06 18:17:06,-*,3,35.75,36.00,634,"*-
"
2022-12-06 18:17:10,-*,3,35.75,36.00,634,"*-
"
2022-12-06 18:17:14,-*,3,35.75,36.00,634,"*-
"
2022-12-06 18:17:18,-*,3,35.75,36.00,634,"*-
"
2022-12-06 18:17:21,-*,3,35.75,36.00,634,"*-
"
2022-12-06 18:17:25,-*,3,35.75,36.00,634,"*-
"
2022-12-06 18:17:29,-*,3,35.75,36.00,634,"*-
"
2022-12-06 18:17:33,-*,3,35.75,36.00,634,"*-
"
2022-12-06 18:17:37,-*,3,35.75,36.00,634,"*-
"
2022-12-06 18:17:41,-*,3,35.75,36.00,634,"*-
"
2022-12-06 18:17:45,-*,3,35.75,36.00,634,"*-
"
2022-12-06 18:17:48,-*,3,35.75,36.00,634,"*-
"
2022-12-06 18:17:52,-*,3,35.75,36.00,634,"*-
"
2022-12-06 18:17:56,-*,3,35.75,36.00,634,"*-
"
2022-12-06 18:18:00,-*,3,35.75,36.00,634,"*-
"
2022-12-06 18:18:04,-*,3,35.75,36.00,634,"*-
"
