Fri May  5 14:50:25 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:50:25 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:50:26 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:50:27 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:50:28 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:50:28 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:50:29 2023,"-*,4,34.13,32.50,761,*-
"
Fri May  5 14:50:30 2023,"-*,4,34.13,33.50,761,*-
"
Fri May  5 14:50:31 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:50:32 2023,"-*,4,34.13,32.00,761,*-
"
Fri May  5 14:50:32 2023,"-*,4,34.13,33.00,761,*-
"
Fri May  5 14:50:33 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:50:34 2023,"-*,4,34.13,32.25,761,*-
"
Fri May  5 14:50:35 2023,"-*,4,34.13,32.00,761,*-
"
Fri May  5 14:50:35 2023,"-*,4,34.13,32.00,761,*-
"
Fri May  5 14:50:36 2023,"-*,4,34.13,32.75,761,*-
"
Fri May  5 14:50:37 2023,"-*,4,34.13,32.25,761,*-
"
Fri May  5 14:50:38 2023,"-*,4,34.13,32.75,761,*-
"
