#Device,NGP814
#Device Name,
#Format,LOG
#Date,2022-10-27
#Version,02.006 024C22E07
#Serial No.,100760
#Logging Interval[s],300.000
#Mode,Unlimited
#Start Time,20:17:00
#Stop Time,XX:XX:XX
#Actual Count,0000000000
#Adjustment Ch1,factory
#Adjustment Ch2,factory
#Adjustment Ch3,factory
#Adjustment Ch4,factory
Timestamp,U1[V],I1[A],P1[W],U2[V],I2[A],P2[W],U3[V],I3[A],P3[W],U4[V],I4[A],P4[W]
07:12:00.230,1.100,0.2305,0.255,1.100,0.1815,0.200,1.098,0.4475,0.490,1.097,0.3295,0.360
07:17:00.230,1.100,0.2295,0.250,1.101,0.1795,0.200,1.098,0.4300,0.470,1.097,0.3175,0.350
07:22:00.230,1.100,0.2320,0.255,1.100,0.1845,0.205,1.098,0.4665,0.510,1.097,0.3600,0.395
07:27:00.230,1.100,0.2300,0.255,1.100,0.1805,0.200,1.098,0.4445,0.490,1.098,0.3320,0.365
07:32:00.230,1.100,0.2275,0.250,1.100,0.1775,0.195,1.098,0.4285,0.470,1.097,0.3180,0.350
07:37:00.230,1.100,0.2310,0.255,1.101,0.1835,0.200,1.098,0.4665,0.510,1.097,0.3565,0.390
07:42:00.230,1.100,0.2295,0.250,1.100,0.1795,0.195,1.098,0.4455,0.490,1.097,0.3290,0.360
07:47:00.230,1.100,0.2300,0.255,1.100,0.1770,0.195,1.098,0.4290,0.470,1.097,0.3150,0.345
07:52:00.230,1.100,0.2320,0.255,1.100,0.1825,0.200,1.099,0.4705,0.515,1.097,0.3565,0.390
07:57:00.230,1.100,0.2300,0.255,1.100,0.1785,0.195,1.098,0.4500,0.495,1.097,0.3290,0.360
08:02:00.230,1.100,0.2275,0.250,1.101,0.1770,0.195,1.098,0.4325,0.475,1.097,0.3165,0.345
08:07:00.230,1.100,0.2315,0.255,1.101,0.1825,0.200,1.098,0.4735,0.520,1.097,0.3525,0.385
08:12:00.230,1.100,0.2305,0.255,1.101,0.1785,0.195,1.098,0.4510,0.495,1.097,0.3265,0.360
08:17:00.230,1.100,0.2295,0.250,1.100,0.1760,0.195,1.098,0.4335,0.475,1.097,0.3150,0.345
08:22:00.230,1.100,0.2310,0.255,1.101,0.1825,0.200,1.099,0.4720,0.520,1.097,0.3495,0.385
08:27:00.230,1.100,0.2300,0.255,1.100,0.1785,0.195,1.098,0.4480,0.490,1.097,0.3245,0.355
08:32:00.230,1.100,0.2285,0.250,1.100,0.1760,0.195,1.098,0.4285,0.470,1.097,0.3120,0.340
08:37:00.230,1.100,0.2305,0.255,1.101,0.1820,0.200,1.098,0.4685,0.515,1.097,0.3510,0.385
08:42:00.230,1.100,0.2285,0.250,1.101,0.1785,0.195,1.098,0.4460,0.490,1.097,0.3240,0.355
08:47:00.230,1.100,0.2275,0.250,1.101,0.1765,0.195,1.098,0.4305,0.475,1.097,0.3115,0.340
08:52:00.230,1.100,0.2310,0.255,1.100,0.1800,0.200,1.098,0.4700,0.515,1.097,0.3510,0.385
08:57:00.230,1.100,0.2285,0.250,1.100,0.1770,0.195,1.098,0.4475,0.490,1.097,0.3250,0.355
09:02:00.230,1.100,0.2285,0.250,1.100,0.1745,0.190,1.098,0.4280,0.470,1.097,0.3140,0.345
09:07:00.230,1.100,0.2295,0.250,1.100,0.1795,0.195,1.098,0.4690,0.515,1.097,0.3485,0.380
09:12:00.230,1.100,0.2290,0.250,1.100,0.1755,0.195,1.098,0.4460,0.490,1.097,0.3240,0.355
09:17:00.230,1.100,0.2280,0.250,1.100,0.1740,0.190,1.098,0.4285,0.470,1.097,0.3120,0.340
09:22:00.230,1.100,0.2295,0.250,1.100,0.1790,0.195,1.098,0.4670,0.515,1.097,0.3510,0.385
09:27:00.230,1.100,0.2295,0.250,1.100,0.1750,0.195,1.098,0.4435,0.485,1.097,0.3245,0.355
09:32:00.230,1.100,0.2280,0.250,1.100,0.1730,0.190,1.098,0.4275,0.470,1.097,0.3120,0.340
09:37:00.230,1.100,0.2300,0.255,1.101,0.1790,0.195,1.098,0.4665,0.510,1.097,0.3480,0.380
09:42:00.230,1.100,0.2285,0.250,1.100,0.1750,0.195,1.098,0.4430,0.485,1.097,0.3220,0.355
09:47:00.230,1.100,0.2275,0.250,1.100,0.1730,0.190,1.098,0.4270,0.470,1.097,0.3100,0.340
09:52:00.230,1.100,0.2300,0.255,1.100,0.1775,0.195,1.098,0.4655,0.510,1.097,0.3445,0.380
09:57:00.230,1.100,0.2285,0.250,1.100,0.1745,0.190,1.099,0.4440,0.490,1.097,0.3200,0.350
10:02:00.230,1.100,0.2275,0.250,1.100,0.1715,0.190,1.098,0.4255,0.465,1.097,0.3095,0.340
10:07:00.230,1.100,0.2300,0.255,1.100,0.1770,0.195,1.098,0.4625,0.510,1.097,0.3420,0.375
10:12:00.230,1.100,0.2285,0.250,1.100,0.1740,0.190,1.098,0.4400,0.485,1.097,0.3180,0.350
10:17:00.230,1.100,0.2265,0.250,1.100,0.1720,0.190,1.098,0.4230,0.465,1.097,0.3070,0.335
10:22:00.230,1.100,0.2285,0.250,1.101,0.1770,0.195,1.098,0.4600,0.505,1.097,0.3450,0.380
10:27:00.230,1.100,0.2275,0.250,1.100,0.1740,0.190,1.098,0.4375,0.480,1.097,0.3210,0.350
10:32:00.230,1.100,0.2260,0.250,1.100,0.1710,0.190,1.098,0.4200,0.460,1.097,0.3075,0.335
10:37:00.230,1.100,0.2285,0.250,1.100,0.1765,0.195,1.098,0.4575,0.500,1.097,0.3435,0.375
10:42:00.230,1.100,0.2270,0.250,1.101,0.1740,0.190,1.098,0.4355,0.480,1.097,0.3185,0.350
10:47:00.230,1.100,0.2260,0.250,1.100,0.1710,0.190,1.098,0.4195,0.460,1.097,0.3070,0.335
10:52:00.230,1.100,0.2280,0.250,1.100,0.1765,0.195,1.098,0.4560,0.500,1.097,0.3415,0.375
10:57:00.230,1.100,0.2265,0.250,1.100,0.1735,0.190,1.098,0.4335,0.475,1.097,0.3170,0.350
11:02:00.230,1.100,0.2245,0.245,1.100,0.1710,0.190,1.098,0.4160,0.455,1.097,0.3055,0.335
11:07:00.230,1.101,0.2285,0.250,1.100,0.1765,0.195,1.098,0.4515,0.495,1.097,0.3405,0.375
11:12:00.230,1.100,0.2255,0.250,1.100,0.1735,0.190,1.098,0.4290,0.470,1.098,0.3180,0.350
11:17:00.230,1.101,0.2270,0.250,1.100,0.1705,0.190,1.098,0.4135,0.455,1.097,0.3050,0.335
11:22:00.230,1.100,0.2265,0.250,1.100,0.1755,0.195,1.098,0.4485,0.490,1.097,0.3390,0.370
11:27:00.230,1.100,0.2255,0.250,1.100,0.1735,0.190,1.098,0.4275,0.470,1.097,0.3150,0.345
11:32:00.230,1.100,0.2245,0.245,1.100,0.1715,0.190,1.098,0.4125,0.455,1.097,0.3035,0.335
11:37:00.230,1.100,0.2255,0.250,1.100,0.1760,0.195,1.098,0.4475,0.490,1.097,0.3400,0.375
11:42:00.230,1.100,0.2265,0.250,1.100,0.1735,0.190,1.098,0.4250,0.465,1.097,0.3155,0.345
11:47:00.230,1.100,0.2245,0.245,1.100,0.1705,0.190,1.098,0.4100,0.450,1.097,0.3025,0.330
11:52:00.230,1.100,0.2260,0.250,1.100,0.1755,0.195,1.098,0.4470,0.490,1.097,0.3380,0.370
11:57:00.230,1.100,0.2250,0.250,1.100,0.1720,0.190,1.098,0.4255,0.465,1.097,0.3140,0.345
12:02:00.230,1.100,0.2240,0.245,1.101,0.1705,0.190,1.098,0.4110,0.450,1.097,0.3035,0.335
12:07:00.230,1.100,0.2255,0.250,1.100,0.1760,0.195,1.098,0.4460,0.490,1.097,0.3390,0.370
12:12:00.230,1.100,0.2245,0.245,1.101,0.1735,0.190,1.098,0.4245,0.465,1.097,0.3155,0.345
12:17:00.230,1.100,0.2245,0.245,1.100,0.1705,0.190,1.098,0.4095,0.450,1.097,0.3025,0.330
12:22:00.230,1.100,0.2260,0.250,1.101,0.1755,0.195,1.099,0.4465,0.490,1.097,0.3395,0.370
12:27:00.230,1.100,0.2245,0.245,1.100,0.1715,0.190,1.098,0.4230,0.465,1.097,0.3145,0.345
12:32:00.230,1.100,0.2235,0.245,1.100,0.1695,0.185,1.099,0.4095,0.450,1.097,0.3025,0.330
12:37:00.230,1.100,0.2250,0.250,1.100,0.1745,0.190,1.098,0.4435,0.485,1.097,0.3375,0.370
12:42:00.230,1.100,0.2245,0.245,1.100,0.1710,0.190,1.098,0.4220,0.465,1.097,0.3140,0.345
12:47:00.230,1.100,0.2245,0.245,1.100,0.1685,0.185,1.099,0.4080,0.450,1.097,0.3025,0.330
12:52:00.230,1.100,0.2250,0.250,1.100,0.1750,0.195,1.099,0.4435,0.485,1.096,0.3350,0.365
12:57:00.230,1.100,0.2250,0.250,1.100,0.1710,0.190,1.099,0.4210,0.465,1.097,0.3130,0.345
13:02:00.230,1.100,0.2230,0.245,1.100,0.1685,0.185,1.098,0.4065,0.445,1.097,0.3010,0.330
13:07:00.230,1.100,0.2250,0.250,1.100,0.1740,0.190,1.099,0.4405,0.485,1.097,0.3345,0.365
13:12:00.230,1.100,0.2245,0.245,1.100,0.1705,0.190,1.098,0.4175,0.460,1.097,0.3130,0.345
13:17:00.230,1.100,0.2245,0.245,1.100,0.1685,0.185,1.098,0.4030,0.440,1.097,0.3000,0.330
13:22:00.230,1.100,0.2245,0.245,1.100,0.1740,0.190,1.099,0.4355,0.480,1.097,0.3365,0.370
13:27:00.230,1.100,0.2240,0.245,1.100,0.1710,0.190,1.098,0.4145,0.455,1.097,0.3115,0.340
13:32:00.230,1.100,0.2230,0.245,1.100,0.1680,0.185,1.098,0.4005,0.440,1.097,0.3005,0.330
13:37:00.230,1.100,0.2245,0.245,1.100,0.1740,0.190,1.099,0.4320,0.475,1.097,0.3365,0.370
13:42:00.230,1.100,0.2240,0.245,1.100,0.1710,0.190,1.098,0.4095,0.450,1.097,0.3125,0.345
13:47:00.230,1.100,0.2225,0.245,1.100,0.1685,0.185,1.098,0.3950,0.435,1.097,0.3005,0.330
13:52:00.230,1.100,0.2245,0.245,1.100,0.1740,0.190,1.099,0.4295,0.470,1.097,0.3360,0.370
13:57:00.230,1.100,0.2230,0.245,1.100,0.1705,0.190,1.098,0.4080,0.450,1.097,0.3115,0.340
14:02:00.230,1.100,0.2225,0.245,1.100,0.1685,0.185,1.098,0.3940,0.435,1.097,0.3010,0.330
14:07:00.230,1.100,0.2240,0.245,1.100,0.1735,0.190,1.098,0.4270,0.470,1.097,0.3345,0.365
14:12:00.230,1.100,0.2235,0.245,1.100,0.1690,0.185,1.098,0.4065,0.445,1.097,0.3105,0.340
14:17:00.230,1.100,0.2225,0.245,1.100,0.1675,0.185,1.098,0.3930,0.430,1.097,0.3010,0.330
14:22:00.230,1.101,0.2250,0.250,1.100,0.1725,0.190,1.098,0.4250,0.465,1.097,0.3335,0.365
14:27:00.230,1.100,0.2230,0.245,1.100,0.1695,0.185,1.098,0.4050,0.445,1.097,0.3100,0.340
14:32:00.230,1.100,0.2225,0.245,1.100,0.1670,0.185,1.098,0.3925,0.430,1.097,0.2990,0.330
14:37:00.230,1.100,0.2235,0.245,1.100,0.1725,0.190,1.098,0.4230,0.465,1.097,0.3325,0.365
14:42:00.230,1.100,0.2240,0.245,1.101,0.1695,0.185,1.098,0.4040,0.445,1.097,0.3095,0.340
14:47:00.230,1.100,0.2225,0.245,1.101,0.1675,0.185,1.099,0.3915,0.430,1.097,0.2990,0.330
14:52:00.230,1.100,0.2240,0.245,1.101,0.1735,0.190,1.098,0.4210,0.460,1.097,0.3330,0.365
14:57:00.230,1.100,0.2225,0.245,1.100,0.1700,0.185,1.099,0.4025,0.440,1.097,0.3095,0.340
15:02:00.230,1.100,0.2225,0.245,1.100,0.1675,0.185,1.098,0.3890,0.425,1.097,0.2980,0.325
15:07:00.230,1.100,0.2240,0.245,1.101,0.1730,0.190,1.098,0.4195,0.460,1.097,0.3355,0.370
15:12:00.230,1.100,0.2230,0.245,1.100,0.1690,0.185,1.098,0.3995,0.440,1.097,0.3120,0.340
15:17:00.230,1.100,0.2220,0.245,1.101,0.1670,0.185,1.098,0.3875,0.425,1.097,0.2990,0.330
15:22:00.230,1.100,0.2235,0.245,1.101,0.1720,0.190,1.099,0.4180,0.460,1.097,0.3345,0.365
15:27:00.230,1.100,0.2225,0.245,1.101,0.1680,0.185,1.098,0.3985,0.440,1.097,0.3095,0.340
15:32:00.230,1.100,0.2220,0.245,1.100,0.1660,0.185,1.098,0.3860,0.425,1.097,0.2995,0.330
15:37:00.230,1.100,0.2235,0.245,1.100,0.1705,0.190,1.098,0.4165,0.455,1.097,0.3325,0.365
15:42:00.230,1.100,0.2215,0.245,1.101,0.1680,0.185,1.098,0.3985,0.440,1.097,0.3085,0.340
15:47:00.230,1.100,0.2215,0.245,1.101,0.1660,0.185,1.098,0.3855,0.425,1.097,0.2975,0.325
15:52:00.230,1.100,0.2230,0.245,1.100,0.1695,0.185,1.098,0.4155,0.455,1.097,0.3315,0.365
15:57:00.230,1.100,0.2225,0.245,1.100,0.1665,0.185,1.098,0.3975,0.435,1.097,0.3090,0.340
16:02:00.230,1.100,0.2205,0.245,1.100,0.1650,0.180,1.098,0.3850,0.425,1.097,0.2965,0.325
16:07:00.230,1.100,0.2225,0.245,1.101,0.1700,0.185,1.098,0.4145,0.455,1.097,0.3315,0.365
16:12:00.230,1.100,0.2215,0.245,1.101,0.1675,0.185,1.098,0.3955,0.435,1.097,0.3075,0.335
16:17:00.230,1.100,0.2200,0.240,1.101,0.1655,0.180,1.098,0.3835,0.420,1.097,0.2975,0.325
16:22:00.230,1.100,0.2220,0.245,1.100,0.1700,0.185,1.099,0.4135,0.455,1.097,0.3345,0.365
16:27:00.230,1.100,0.2220,0.245,1.100,0.1670,0.185,1.099,0.3940,0.435,1.097,0.3115,0.340
16:32:00.230,1.100,0.2200,0.240,1.100,0.1650,0.180,1.099,0.3815,0.420,1.096,0.2980,0.325
16:37:00.230,1.100,0.2225,0.245,1.101,0.1695,0.185,1.098,0.4090,0.450,1.097,0.3335,0.365
16:42:00.230,1.100,0.2215,0.245,1.100,0.1670,0.185,1.098,0.3900,0.430,1.097,0.3090,0.340
16:47:00.230,1.100,0.2205,0.245,1.100,0.1640,0.180,1.098,0.3785,0.415,1.097,0.2965,0.325
16:52:00.230,1.100,0.2220,0.245,1.100,0.1685,0.185,1.098,0.4085,0.450,1.097,0.3310,0.365
16:57:00.230,1.100,0.2205,0.245,1.100,0.1655,0.180,1.098,0.3895,0.430,1.097,0.3085,0.340
17:02:00.230,1.100,0.2205,0.245,1.100,0.1640,0.180,1.098,0.3780,0.415,1.097,0.2965,0.325
17:07:00.230,1.100,0.2220,0.245,1.101,0.1675,0.185,1.098,0.4075,0.445,1.097,0.3340,0.365
17:12:00.230,1.100,0.2210,0.245,1.101,0.1655,0.180,1.098,0.3905,0.430,1.097,0.3095,0.340
17:17:00.230,1.100,0.2200,0.240,1.101,0.1640,0.180,1.098,0.3780,0.415,1.097,0.2990,0.330
17:22:00.230,1.100,0.2210,0.245,1.100,0.1680,0.185,1.098,0.4080,0.450,1.097,0.3325,0.365
17:27:00.230,1.101,0.2215,0.245,1.100,0.1650,0.180,1.098,0.3900,0.430,1.097,0.3080,0.340
17:32:00.230,1.100,0.2205,0.245,1.100,0.1630,0.180,1.099,0.3795,0.415,1.097,0.2970,0.325
17:37:00.230,1.100,0.2205,0.245,1.101,0.1675,0.185,1.099,0.4100,0.450,1.097,0.3300,0.360
17:42:00.230,1.100,0.2205,0.245,1.101,0.1650,0.180,1.098,0.3885,0.425,1.097,0.3070,0.335
17:47:00.230,1.100,0.2200,0.240,1.100,0.1630,0.180,1.098,0.3780,0.415,1.097,0.2945,0.325
17:52:00.230,1.100,0.2210,0.245,1.101,0.1670,0.185,1.099,0.4090,0.450,1.097,0.3335,0.365
17:57:00.230,1.100,0.2205,0.245,1.100,0.1635,0.180,1.098,0.3885,0.425,1.097,0.3075,0.335
18:02:00.230,1.100,0.2195,0.240,1.100,0.1625,0.180,1.098,0.3765,0.415,1.097,0.2965,0.325
18:07:00.230,1.100,0.2205,0.245,1.100,0.1655,0.180,1.098,0.4055,0.445,1.097,0.3315,0.365
18:12:00.230,1.100,0.2205,0.245,1.100,0.1635,0.180,1.098,0.3850,0.425,1.097,0.3075,0.335
18:17:00.230,1.100,0.2200,0.240,1.100,0.1615,0.180,1.098,0.3755,0.410,1.097,0.2965,0.325
18:22:00.230,1.100,0.2210,0.245,1.100,0.1660,0.185,1.098,0.4030,0.440,1.097,0.3330,0.365
18:27:00.230,1.100,0.2195,0.240,1.100,0.1635,0.180,1.098,0.3860,0.425,1.097,0.3075,0.335
18:32:00.230,1.100,0.2195,0.240,1.101,0.1620,0.180,1.098,0.3755,0.410,1.097,0.2960,0.325
18:37:00.230,1.100,0.2195,0.240,1.101,0.1665,0.185,1.098,0.4040,0.445,1.097,0.3300,0.360
18:42:00.230,1.100,0.2205,0.245,1.101,0.1635,0.180,1.098,0.3845,0.420,1.097,0.3065,0.335
18:47:00.230,1.100,0.2185,0.240,1.100,0.1610,0.175,1.098,0.3745,0.410,1.097,0.2955,0.325
18:52:00.230,1.100,0.2195,0.240,1.100,0.1660,0.185,1.098,0.4025,0.440,1.097,0.3280,0.360
18:57:00.230,1.100,0.2195,0.240,1.100,0.1630,0.180,1.098,0.3825,0.420,1.097,0.3045,0.335
19:02:00.230,1.100,0.2195,0.240,1.100,0.1615,0.180,1.098,0.3715,0.410,1.097,0.2945,0.325
19:07:00.230,1.100,0.2195,0.240,1.100,0.1645,0.180,1.098,0.3985,0.440,1.097,0.3275,0.360
19:12:00.230,1.100,0.2200,0.240,1.100,0.1620,0.180,1.099,0.3810,0.420,1.097,0.3050,0.335
19:17:00.230,1.100,0.2180,0.240,1.100,0.1610,0.175,1.098,0.3680,0.405,1.097,0.2940,0.325
19:22:00.230,1.100,0.2195,0.240,1.100,0.1635,0.180,1.098,0.3975,0.435,1.097,0.3320,0.365
19:27:00.230,1.100,0.2185,0.240,1.100,0.1625,0.180,1.098,0.3790,0.415,1.097,0.3050,0.335
19:32:00.230,1.100,0.2180,0.240,1.100,0.1600,0.175,1.099,0.3700,0.405,1.097,0.2945,0.325
19:37:00.230,1.100,0.2190,0.240,1.100,0.1640,0.180,1.098,0.3960,0.435,1.097,0.3285,0.360
19:42:00.230,1.100,0.2195,0.240,1.100,0.1610,0.175,1.098,0.3790,0.415,1.097,0.3040,0.335
19:47:00.230,1.100,0.2180,0.240,1.100,0.1605,0.175,1.098,0.3680,0.405,1.097,0.2940,0.325
19:52:00.230,1.100,0.2195,0.240,1.100,0.1645,0.180,1.098,0.3930,0.430,1.097,0.3275,0.360
19:57:00.230,1.100,0.2185,0.240,1.100,0.1620,0.180,1.098,0.3775,0.415,1.097,0.3035,0.335
20:02:00.230,1.100,0.2180,0.240,1.100,0.1605,0.175,1.098,0.3660,0.400,1.097,0.2935,0.320
20:07:00.230,1.100,0.2185,0.240,1.100,0.1650,0.180,1.098,0.3920,0.430,1.097,0.3265,0.360
20:12:00.230,1.100,0.2185,0.240,1.100,0.1625,0.180,1.098,0.3760,0.415,1.097,0.3040,0.335
20:17:00.230,1.100,0.2175,0.240,1.101,0.1605,0.175,1.098,0.3655,0.400,1.097,0.2940,0.325
20:22:00.230,1.100,0.2185,0.240,1.100,0.1640,0.180,1.099,0.3935,0.430,1.097,0.3260,0.360
20:27:00.230,1.100,0.2180,0.240,1.100,0.1615,0.180,1.098,0.3755,0.410,1.097,0.3030,0.330
20:32:00.230,1.100,0.2165,0.240,1.101,0.1610,0.175,1.098,0.3655,0.400,1.097,0.2930,0.320
20:37:00.230,1.100,0.2195,0.240,1.100,0.1640,0.180,1.098,0.3915,0.430,1.097,0.3265,0.360
20:42:00.230,1.100,0.2185,0.240,1.101,0.1625,0.180,1.098,0.3745,0.410,1.097,0.3030,0.330
20:47:00.230,1.100,0.2175,0.240,1.101,0.1610,0.175,1.098,0.3645,0.400,1.097,0.2915,0.320
20:52:00.230,1.100,0.2180,0.240,1.101,0.1645,0.180,1.098,0.3900,0.430,1.097,0.3255,0.355
20:57:00.230,1.100,0.2175,0.240,1.100,0.1615,0.180,1.098,0.3730,0.410,1.097,0.3040,0.335
21:02:00.230,1.100,0.2160,0.240,1.100,0.1600,0.175,1.098,0.3635,0.400,1.097,0.2920,0.320
21:07:00.230,1.100,0.2180,0.240,1.101,0.1640,0.180,1.098,0.3890,0.425,1.097,0.3255,0.355
21:12:00.230,1.100,0.2180,0.240,1.100,0.1615,0.180,1.098,0.3715,0.410,1.098,0.3035,0.335
21:17:00.230,1.100,0.2165,0.240,1.101,0.1600,0.175,1.098,0.3615,0.395,1.097,0.2915,0.320
21:22:00.230,1.100,0.2180,0.240,1.100,0.1635,0.180,1.098,0.3880,0.425,1.097,0.3270,0.360
21:27:00.230,1.100,0.2165,0.240,1.100,0.1610,0.175,1.098,0.3720,0.410,1.097,0.3035,0.335
21:32:00.230,1.100,0.2165,0.240,1.100,0.1595,0.175,1.098,0.3605,0.395,1.097,0.2920,0.320
21:37:00.230,1.100,0.2175,0.240,1.101,0.1630,0.180,1.098,0.3860,0.425,1.097,0.3270,0.360
21:42:00.230,1.100,0.2175,0.240,1.101,0.1605,0.175,1.098,0.3700,0.405,1.097,0.3040,0.335
21:47:00.230,1.100,0.2160,0.240,1.101,0.1590,0.175,1.098,0.3585,0.395,1.097,0.2925,0.320
21:52:00.230,1.100,0.2175,0.240,1.101,0.1625,0.180,1.098,0.3830,0.420,1.097,0.3260,0.360
21:57:00.230,1.100,0.2155,0.235,1.100,0.1605,0.175,1.098,0.3665,0.400,1.097,0.3020,0.330
22:02:00.230,1.100,0.2155,0.235,1.101,0.1590,0.175,1.098,0.3575,0.395,1.097,0.2925,0.320
22:07:00.230,1.100,0.2160,0.240,1.101,0.1625,0.180,1.098,0.3840,0.420,1.097,0.3260,0.360
22:12:00.230,1.100,0.2160,0.240,1.100,0.1600,0.175,1.098,0.3665,0.400,1.097,0.3030,0.330
22:17:00.230,1.100,0.2155,0.235,1.100,0.1585,0.175,1.098,0.3550,0.390,1.097,0.2920,0.320
22:22:00.230,1.100,0.2160,0.240,1.101,0.1630,0.180,1.098,0.3825,0.420,1.097,0.3260,0.360
22:27:00.230,1.100,0.2155,0.235,1.101,0.1600,0.175,1.098,0.3670,0.405,1.097,0.3025,0.330
22:32:00.230,1.100,0.2145,0.235,1.100,0.1575,0.175,1.098,0.3560,0.390,1.097,0.2910,0.320
22:37:00.230,1.100,0.2150,0.235,1.100,0.1615,0.180,1.098,0.3805,0.420,1.097,0.3255,0.355
22:42:00.230,1.100,0.2150,0.235,1.100,0.1595,0.175,1.098,0.3655,0.400,1.097,0.3015,0.330
22:47:00.230,1.100,0.2150,0.235,1.100,0.1580,0.175,1.098,0.3560,0.390,1.097,0.2910,0.320
22:52:00.230,1.100,0.2150,0.235,1.101,0.1620,0.180,1.098,0.3805,0.420,1.097,0.3260,0.360
22:57:00.230,1.100,0.2145,0.235,1.100,0.1590,0.175,1.098,0.3645,0.400,1.097,0.3020,0.330
23:02:00.230,1.100,0.2140,0.235,1.101,0.1585,0.175,1.098,0.3555,0.390,1.097,0.2915,0.320
23:07:00.230,1.100,0.2150,0.235,1.100,0.1615,0.180,1.098,0.3810,0.420,1.097,0.3265,0.360
23:12:00.230,1.100,0.2140,0.235,1.100,0.1590,0.175,1.098,0.3650,0.400,1.097,0.3015,0.330
23:17:00.230,1.100,0.2135,0.235,1.100,0.1580,0.175,1.098,0.3535,0.390,1.097,0.2910,0.320
23:22:00.230,1.100,0.2145,0.235,1.100,0.1610,0.175,1.098,0.3790,0.415,1.097,0.3255,0.355
23:27:00.230,1.100,0.2140,0.235,1.100,0.1590,0.175,1.098,0.3625,0.400,1.097,0.3020,0.330
23:32:00.230,1.100,0.2130,0.235,1.101,0.1575,0.175,1.098,0.3530,0.390,1.097,0.2910,0.320
23:37:00.230,1.100,0.2140,0.235,1.101,0.1620,0.180,1.098,0.3785,0.415,1.097,0.3255,0.355
23:42:00.230,1.100,0.2135,0.235,1.101,0.1595,0.175,1.098,0.3620,0.395,1.097,0.3010,0.330
23:47:00.230,1.100,0.2125,0.235,1.101,0.1585,0.175,1.098,0.3515,0.385,1.097,0.2895,0.320
23:52:00.230,1.100,0.2140,0.235,1.100,0.1605,0.175,1.098,0.3770,0.415,1.097,0.3250,0.355
23:57:00.230,1.100,0.2140,0.235,1.101,0.1595,0.175,1.098,0.3610,0.395,1.097,0.3010,0.330
00:02:00.230,1.100,0.2125,0.235,1.100,0.1575,0.175,1.098,0.3500,0.385,1.097,0.2910,0.320
00:07:00.230,1.100,0.2135,0.235,1.101,0.1620,0.180,1.098,0.3745,0.410,1.097,0.3265,0.360
00:12:00.230,1.100,0.2135,0.235,1.101,0.1600,0.175,1.098,0.3595,0.395,1.097,0.3020,0.330
00:17:00.230,1.100,0.2125,0.235,1.101,0.1580,0.175,1.098,0.3490,0.385,1.097,0.2910,0.320
00:22:00.230,1.100,0.2130,0.235,1.100,0.1610,0.175,1.098,0.3725,0.410,1.097,0.3250,0.355
00:27:00.230,1.100,0.2135,0.235,1.100,0.1590,0.175,1.098,0.3575,0.395,1.098,0.3020,0.330
00:32:00.230,1.100,0.2120,0.235,1.101,0.1590,0.175,1.098,0.3475,0.380,1.097,0.2905,0.320
00:37:00.230,1.100,0.2125,0.235,1.101,0.1620,0.180,1.098,0.3720,0.410,1.097,0.3245,0.355
00:42:00.230,1.100,0.2130,0.235,1.101,0.1600,0.175,1.098,0.3550,0.390,1.097,0.2990,0.330
00:47:00.230,1.100,0.2115,0.235,1.100,0.1570,0.175,1.098,0.3475,0.380,1.097,0.2900,0.320
00:52:00.230,1.100,0.2130,0.235,1.100,0.1620,0.180,1.098,0.3715,0.410,1.097,0.3245,0.355
00:57:00.230,1.100,0.2120,0.235,1.100,0.1595,0.175,1.098,0.3555,0.390,1.097,0.3010,0.330
01:02:00.230,1.100,0.2110,0.230,1.100,0.1575,0.175,1.098,0.3455,0.380,1.097,0.2900,0.320
01:07:00.230,1.100,0.2125,0.235,1.100,0.1615,0.180,1.098,0.3700,0.405,1.097,0.3245,0.355
01:12:00.230,1.100,0.2115,0.235,1.100,0.1595,0.175,1.098,0.3550,0.390,1.097,0.3010,0.330
01:17:00.230,1.100,0.2115,0.235,1.100,0.1570,0.175,1.098,0.3455,0.380,1.098,0.2910,0.320
01:22:00.230,1.100,0.2115,0.235,1.101,0.1615,0.180,1.098,0.3715,0.410,1.097,0.3235,0.355
01:27:00.230,1.100,0.2115,0.235,1.100,0.1595,0.175,1.098,0.3555,0.390,1.097,0.2995,0.330
01:32:00.230,1.100,0.2110,0.230,1.100,0.1580,0.175,1.098,0.3455,0.380,1.097,0.2895,0.320
01:37:00.230,1.100,0.2120,0.235,1.100,0.1615,0.180,1.098,0.3690,0.405,1.097,0.3245,0.355
01:42:00.230,1.100,0.2110,0.230,1.100,0.1585,0.175,1.098,0.3530,0.390,1.097,0.3005,0.330
01:47:00.230,1.100,0.2115,0.235,1.100,0.1570,0.175,1.098,0.3440,0.380,1.097,0.2900,0.320
01:52:00.230,1.100,0.2115,0.235,1.100,0.1615,0.180,1.098,0.3685,0.405,1.098,0.3255,0.355
01:57:00.230,1.100,0.2105,0.230,1.100,0.1590,0.175,1.098,0.3530,0.390,1.097,0.3010,0.330
02:02:00.230,1.101,0.2105,0.230,1.101,0.1570,0.175,1.098,0.3435,0.375,1.097,0.2895,0.320
02:07:00.230,1.100,0.2105,0.230,1.101,0.1610,0.175,1.098,0.3675,0.405,1.098,0.3245,0.355
02:12:00.230,1.100,0.2105,0.230,1.101,0.1585,0.175,1.098,0.3520,0.385,1.098,0.3015,0.330
